gene,model,fold,raw_calm_weight,training_sd_plm,training_sd_calm,standardized_equivalent_calm_weight
ARSA,ESM-2 650M + CaLM,5,0.02,3.2137407379372513,2.736241814409667,0.017079144282065674
ARSA,ESM-1b 650M + CaLM,1,0.03,3.4966807498613077,2.621460608795456,0.022661154649614823
ARSA,ESM-1b 650M + CaLM,2,0.01,3.5019955126049496,2.765301472221458,0.007913005388380131
ARSA,ESM-1b 650M + CaLM,3,0.0,3.3578436934839315,2.645707752364977,0.0
ARSA,ESM-1b 650M + CaLM,4,0.21,3.391993063543235,2.7349051767078607,0.17649946955171078
ARSA,ESM-1b 650M + CaLM,5,0.02,3.33070777995168,2.7823446491567436,0.016762422452160097
ARSB,ESM-2 650M + CaLM,1,0.31,3.003955614739294,2.784387529157254,0.2940029356095723
ARSB,ESM-2 650M + CaLM,2,0.18,2.900050886255763,2.635006968968116,0.16628479027582907
ARSB,ESM-2 650M + CaLM,3,0.06,2.8767245129323293,2.7205808361262065,0.056928702364627735
ARSB,ESM-2 650M + CaLM,4,0.06,2.8758629227420505,2.8415600920326307,0.05932678806726194
ARSB,ESM-2 650M + CaLM,5,0.06,3.2259888760043007,2.755021206662927,0.051693304383457254
ARSB,ESM-1b 650M + CaLM,1,0.05,3.5899674527320085,2.673158704005461,0.03771251273541679
ARSB,ESM-1b 650M + CaLM,2,0.43,3.6414219816329503,2.574579586537658,0.34784185295591274
ARSB,ESM-1b 650M + CaLM,3,0.43,3.7406515408745964,2.8209959211632456,0.36261759604801813
ARSB,ESM-1b 650M + CaLM,4,0.05,3.8312300853970833,2.836136046789342,0.03750039018089935
ARSB,ESM-1b 650M + CaLM,5,0.43,3.7625603774675653,2.831365520521442,0.36211602962657047
ARSL,ESM-2 650M + CaLM,1,0.06,2.5714565358414383,1.7183202169794782,0.04090802979146536
ARSL,ESM-2 650M + CaLM,2,0.01,2.9396991695553263,2.6327056104080597,0.00896505959948659
ARSL,ESM-2 650M + CaLM,3,0.0,2.868799956942756,2.5673625577375163,0.0
ARSL,ESM-2 650M + CaLM,4,0.06,2.9676904392104313,2.5720365369833544,0.05242009173007847
ARSL,ESM-2 650M + CaLM,5,0.06,2.9427007124955527,2.4566017994343383,0.05059013164820246
ARSL,ESM-1b 650M + CaLM,1,0.0,3.0587839431736894,1.4729658075196312,0.0
ARSL,ESM-1b 650M + CaLM,2,0.0,3.1168127973445907,2.589205873155808,0.0
ARSL,ESM-1b 650M + CaLM,3,0.0,2.983759137687016,2.682435106459243,0.0
ARSL,ESM-1b 650M + CaLM,4,0.0,2.986880279738623,2.457838147578008,0.0
ARSL,ESM-1b 650M + CaLM,5,0.0,2.7232702383151293,2.663496200802593,0.0
ARX,ESM-2 650M + CaLM,1,0.63,3.38514834042201,2.9688938637783653,0.5989299467419498
ARX,ESM-2 650M + CaLM,2,0.53,3.423869585166356,2.7767250927129767,0.4776761393236445
ARX,ESM-2 650M + CaLM,3,0.07,3.5917051011113474,3.0381409748078676,0.05985717004234365
ARX,ESM-2 650M + CaLM,4,0.07,3.5854989099054824,3.029989265471854,0.05980332067285081
ARX,ESM-2 650M + CaLM,5,0.63,3.5730656193209103,3.1795950934060664,0.6024171317077003
ARX,ESM-1b 650M + CaLM,1,0.38,4.891122475698049,2.826686521951892,0.2615621802418976
ARX,ESM-1b 650M + CaLM,2,0.13,4.98457685357294,3.0626528574798306,0.08409035913445824
ARX,ESM-1b 650M + CaLM,3,0.49,5.067090095820719,2.75910756336877,0.3434708697383625
ARX,ESM-1b 650M + CaLM,4,0.38,5.183495902624626,3.1173122902421864,0.2693236583255819
ARX,ESM-1b 650M + CaLM,5,0.38,5.19913989653942,3.226151730741009,0.27552848634360877
ASAH1,ESM-2 650M + CaLM,1,0.25,3.293219279279623,1.1139328167073927,0.10132565889623511
ASAH1,ESM-2 650M + CaLM,2,0.45,3.095910207736232,1.1030253447375546,0.2257099232581607
ASAH1,ESM-2 650M + CaLM,3,0.18,3.587681697346118,1.2309106137439607,0.07003840959000454
ASAH1,ESM-2 650M + CaLM,4,0.45,3.398345245985812,1.2016475380186762,0.2243897310070947
ASAH1,ESM-2 650M + CaLM,5,0.48,3.5426678291657976,1.0921833269117733,0.22153489849825544
ASAH1,ESM-1b 650M + CaLM,1,0.67,4.194708058606873,1.1731331476202873,0.36216941371485817
ASAH1,ESM-1b 650M + CaLM,2,0.0,4.330432863926741,1.1265181895992495,0.0
ASAH1,ESM-1b 650M + CaLM,3,0.67,4.3893910434195,1.1327787628538246,0.34381664480898716
ASAH1,ESM-1b 650M + CaLM,4,0.0,3.895696950783198,1.1773398691187955,0.0
ASAH1,ESM-1b 650M + CaLM,5,0.0,4.039162862510707,1.1436286637892437,0.0
ASL,ESM-2 650M + CaLM,1,0.78,3.5748431421991214,2.5633153437083163,0.7176929557256856
ASL,ESM-2 650M + CaLM,2,0.6,3.712028763835642,2.7858235868721124,0.529572967075622
ASL,ESM-2 650M + CaLM,3,0.86,3.780769112540608,2.8528010192048474,0.8225417445876558
ASL,ESM-2 650M + CaLM,4,0.9,3.702142579638598,2.8507804547800624,0.87390164642901
ASL,ESM-2 650M + CaLM,5,0.78,3.572940736672667,2.6743018870091637,0.7263070000289075
ASL,ESM-1b 650M + CaLM,1,0.56,3.534744676554572,2.785303144276256,0.5007194254404597
ASL,ESM-1b 650M + CaLM,2,0.56,3.568413696956964,2.794886115407683,0.4992080662401463
ASL,ESM-1b 650M + CaLM,3,0.38,3.229545328197632,2.6829325239502206,0.3373828204325452
ASL,ESM-1b 650M + CaLM,4,0.75,3.3237569210411766,2.581425414146498,0.6996976001112809
ASL,ESM-1b 650M + CaLM,5,0.04,3.4332603419012644,2.914507917076394,0.03416262760148564
ASPA,ESM-2 650M + CaLM,1,0.0,3.170850547680842,1.3212033261268203,0.0
ASPA,ESM-2 650M + CaLM,2,0.45,2.786077694931435,1.3587527684527083,0.28521505203486647
ASPA,ESM-2 650M + CaLM,3,0.3,2.9190114659533997,1.2002358380581861,0.1498185615915658
ASPA,ESM-2 650M + CaLM,4,0.49,3.0097547858852307,1.372687186523783,0.3046834851364325
ASPA,ESM-2 650M + CaLM,5,0.6,2.9172828923673717,1.3627960815320566,0.41201322030833215
ASPA,ESM-1b 650M + CaLM,1,0.26,4.037406714054842,1.3222123096632776,0.1031906719110811
ASPA,ESM-1b 650M + CaLM,2,0.07,4.083349285801638,1.2794285626378126,0.0230404618336852
ASPA,ESM-1b 650M + CaLM,3,0.58,4.07069942513145,1.2812500561072833,0.302967767223333
ASPA,ESM-1b 650M + CaLM,4,0.58,3.7832487996979896,1.358248232579037,0.3314544995335387
ASPA,ESM-1b 650M + CaLM,5,0.4,3.8485305442329367,1.3899266855974273,0.19405005362411354
ATP1A2,ESM-2 650M + CaLM,1,0.0,2.6938939772287447,2.5268232320028123,0.0
ATP1A2,ESM-2 650M + CaLM,2,0.0,2.9919019291905458,2.43993395941576,0.0
ATP1A2,ESM-2 650M + CaLM,3,0.59,3.108809161595849,2.7065767796869094,0.5561151724340211
ATP1A2,ESM-2 650M + CaLM,4,0.02,3.144666170765083,2.715829163803676,0.01731984513759029
ATP1A2,ESM-2 650M + CaLM,5,0.02,2.9096598501401494,2.6525988057797965,0.018265324787825922
ATP1A2,ESM-1b 650M + CaLM,1,0.11,2.898853117201826,2.6402916661537956,0.1011813454922762
ATP1A2,ESM-1b 650M + CaLM,2,0.0,3.0131172352278206,2.7272302089852114,0.0
ATP1A2,ESM-1b 650M + CaLM,3,0.11,2.920718513851397,2.5228310758688077,0.09646025546105853
ATP1A2,ESM-1b 650M + CaLM,4,0.11,3.0703574719621636,2.542110019098239,0.09283163040703027
ATP1A2,ESM-1b 650M + CaLM,5,0.0,2.997013679739763,2.623441871229214,0.0
ATP1A3,ESM-2 650M + CaLM,1,0.23,3.099086131803058,3.126331584787595,0.23155382346768974
ATP1A3,ESM-2 650M + CaLM,2,0.06,3.276735576848929,3.4537914771000917,0.06303768252392841
ATP1A3,ESM-2 650M + CaLM,3,0.23,3.1690236286839575,3.3277904357186703,0.23877156472102315
ATP1A3,ESM-2 650M + CaLM,4,0.06,3.2517205153932442,3.3073206663459302,0.06096337759119589
ATP1A3,ESM-2 650M + CaLM,5,0.0,3.0010439594674367,3.3031928194302385,0.0
ATP1A3,ESM-1b 650M + CaLM,1,0.47,2.375463176939005,3.166896970613001,0.5417563873898708
ATP1A3,ESM-1b 650M + CaLM,2,0.5700000000000001,2.254629991453594,3.2486650273691513,0.65635878343523
ATP1A3,ESM-1b 650M + CaLM,3,0.35,2.5083361581203647,3.411431377472073,0.42274208505549354
ATP1A3,ESM-1b 650M + CaLM,4,0.31,2.537119423017943,3.33338140956324,0.37117918355073426
ATP1A3,ESM-1b 650M + CaLM,5,0.31,2.335640879889182,3.3455015620792468,0.39155298380196873
ATP6V1B2,ESM-2 650M + CaLM,1,0.0,2.553571767613071,3.810011966265035,0.0
ATP6V1B2,ESM-2 650M + CaLM,2,0.0,2.8520679002705873,4.002887066553927,0.0
ATP6V1B2,ESM-2 650M + CaLM,3,0.0,2.55279578122638,3.4489468932450094,0.0
ATP6V1B2,ESM-2 650M + CaLM,4,0.0,2.6417994285289,3.9729077559543335,0.0
ATP6V1B2,ESM-2 650M + CaLM,5,0.0,1.9466793052642846,3.807438444739697,0.0
ATP6V1B2,ESM-1b 650M + CaLM,1,0.0,5.035951608918054,3.9002843360132755,0.0
ATP6V1B2,ESM-1b 650M + CaLM,2,0.12,4.856005892943743,3.927713688397457,0.09933915755253153
ATP6V1B2,ESM-1b 650M + CaLM,3,0.12,4.862560688744918,3.7623624046364603,0.09544022139787108
ATP6V1B2,ESM-1b 650M + CaLM,4,0.01,4.933690056770714,3.6778368860320096,0.007473559418805987
ATP6V1B2,ESM-1b 650M + CaLM,5,0.12,5.035389578209175,3.8093068514263693,0.09351320404555359
AVPR2,ESM-2 650M + CaLM,1,0.21,2.6182356115493284,2.499877338203276,0.20242855473733923
AVPR2,ESM-2 650M + CaLM,2,0.31,2.947274458056232,2.7013466335202088,0.2916777127086299
AVPR2,ESM-2 650M + CaLM,3,0.39,3.004419690209739,2.7975246160565246,0.37316522803059027
AVPR2,ESM-2 650M + CaLM,4,0.39,2.91894016186079,2.884589564076396,0.3871874427578273
AVPR2,ESM-2 650M + CaLM,5,0.39,2.990487604593804,2.794108323287123,0.37396697344619945
AVPR2,ESM-1b 650M + CaLM,1,0.2,3.5035665171618526,2.730153764485535,0.16304857329743103
AVPR2,ESM-1b 650M + CaLM,2,0.2,3.4948973098455025,2.5523092799966203,0.15438694333895242
AVPR2,ESM-1b 650M + CaLM,3,0.2,3.2232689227922515,2.646250271186033,0.17029376162111118
AVPR2,ESM-1b 650M + CaLM,4,0.0,3.6668467122273127,2.932661003241541,0.0
AVPR2,ESM-1b 650M + CaLM,5,0.0,3.530212301255803,2.811912960667996,0.0
BAG3,ESM-2 650M + CaLM,1,0.76,3.885275290764117,1.9354101962795112,0.6120185255814203
BAG3,ESM-2 650M + CaLM,2,0.0,3.8249990145655635,2.0580316740850906,0.0
BAG3,ESM-2 650M + CaLM,3,0.51,3.563001438598423,1.7311381370716716,0.3358554682088501
BAG3,ESM-2 650M + CaLM,4,0.51,3.2147623187090004,1.6926531647018968,0.35401182694169014
BAG3,ESM-2 650M + CaLM,5,0.48,4.020372315734148,1.9848709320247535,0.3130575817740742
BAG3,ESM-1b 650M + CaLM,1,0.02,4.2795625883860655,1.9106379636307265,0.009029087205756342
BAG3,ESM-1b 650M + CaLM,2,0.02,3.6035575904898978,1.676929798908565,0.009407674743407845
BAG3,ESM-1b 650M + CaLM,3,0.0,4.695994199090877,2.005829435473146,0.0
BAG3,ESM-1b 650M + CaLM,4,0.02,4.391343149064216,1.8512266634921584,0.008529935510516395
BAG3,ESM-1b 650M + CaLM,5,0.0,4.6121981203370135,1.9676814993470784,0.0
BAP1,ESM-2 650M + CaLM,1,0.0,4.024468387931739,3.1518571427214503,0.0
BAP1,ESM-2 650M + CaLM,2,0.0,3.7324464676789497,2.82216057881144,0.0
BAP1,ESM-2 650M + CaLM,3,0.0,4.2213270479191936,2.712293214313158,0.0
BAP1,ESM-2 650M + CaLM,4,0.0,3.9238752148637928,2.6765293426367163,0.0
BAP1,ESM-2 650M + CaLM,5,0.0,4.070959990660468,3.1346198340695297,0.0
BAP1,ESM-1b 650M + CaLM,1,0.0,5.695215967203897,3.198422872316168,0.0
BAP1,ESM-1b 650M + CaLM,2,0.22,5.121602045450155,2.6193997642828157,0.1260671909323113
BAP1,ESM-1b 650M + CaLM,3,0.0,5.72958603073878,2.8231637653457553,0.0
BAP1,ESM-1b 650M + CaLM,4,0.37,4.898668534127958,2.6611357603788353,0.24187499467391685
BAP1,ESM-1b 650M + CaLM,5,0.37,5.72690052433911,3.1783366984607024,0.24581967320146678
BBS12,ESM-2 650M + CaLM,1,0.0,4.246275413466689,1.259938989154545,0.0
BBS12,ESM-2 650M + CaLM,2,0.0,3.8155213747778487,1.354116373430833,0.0
BBS12,ESM-2 650M + CaLM,3,0.0,4.485382974417246,1.3595346033394118,0.0
BBS12,ESM-2 650M + CaLM,4,0.0,3.7965823272606443,1.1527827028695383,0.0
BBS12,ESM-2 650M + CaLM,5,0.0,4.104942829315055,0.9229075346680221,0.0
BBS12,ESM-1b 650M + CaLM,1,0.0,4.790686005998004,1.3074623346500613,0.0
BBS12,ESM-1b 650M + CaLM,2,0.0,5.191100077615174,1.364233348205799,0.0
BBS12,ESM-1b 650M + CaLM,3,0.0,4.066010803184725,1.1883185800171323,0.0
BBS12,ESM-1b 650M + CaLM,4,0.0,5.061868229883613,1.2188148787131077,0.0
BBS12,ESM-1b 650M + CaLM,5,0.0,4.593620275619691,0.9618183856772133,0.0
BCKDHA,ESM-2 650M + CaLM,1,0.0,3.1327333582710493,2.86944140425265,0.0
BCKDHA,ESM-2 650M + CaLM,2,0.0,3.3046216184418244,3.1311272602210263,0.0
BCKDHA,ESM-2 650M + CaLM,3,0.0,3.4491328842563287,2.9657731893594073,0.0
BCKDHA,ESM-2 650M + CaLM,4,0.0,3.2200040006569814,2.8845712468598306,0.0
BCKDHA,ESM-2 650M + CaLM,5,0.16,3.3070904486620627,3.2602467844238983,0.15809195140877647
BCKDHA,ESM-1b 650M + CaLM,1,0.19,3.2270145905510557,2.4733080764045776,0.15238567899629601
BCKDHA,ESM-1b 650M + CaLM,2,0.3,3.5181792124173294,3.35548354118302,0.29015207777594965
BCKDHA,ESM-1b 650M + CaLM,3,0.3,3.1315436740914278,3.215251121770201,0.3055687298592769
BCKDHA,ESM-1b 650M + CaLM,4,0.3,2.95253346454067,2.909790996065221,0.2969466661101821
BCKDHA,ESM-1b 650M + CaLM,5,0.21,3.5488410365597693,3.1171269940289905,0.18928929751189644
BCL11A,ESM-2 650M + CaLM,1,0.6,4.424287642091839,2.5258213873014723,0.4613080460919634
BCL11A,ESM-2 650M + CaLM,2,0.45,4.5003483666761515,2.752071641194622,0.333483489934653
BCL11A,ESM-2 650M + CaLM,3,0.0,3.9252656401477344,2.3496754216866624,0.0
BCL11A,ESM-2 650M + CaLM,4,0.0,3.9589323729871055,2.4110050829188028,0.0
BCL11A,ESM-2 650M + CaLM,5,0.0,4.1215597220532,2.3410379013896123,0.0
BCL11A,ESM-1b 650M + CaLM,1,0.0,6.0656321772036295,2.593760890164788,0.0
BCL11A,ESM-1b 650M + CaLM,2,0.85,6.1031260794998525,2.333125279657814,0.6841713620392157
BCL11A,ESM-1b 650M + CaLM,3,0.44,5.405132804922422,2.6598648016866155,0.27883740652481237
BCL11A,ESM-1b 650M + CaLM,4,0.0,5.518347122772792,2.385238564996425,0.0
BCL11A,ESM-1b 650M + CaLM,5,0.15,5.788201281207797,2.287389259429455,0.06519156519533403
BICD2,ESM-2 650M + CaLM,1,0.0,3.101221392077353,1.6178260717498902,0.0
BICD2,ESM-2 650M + CaLM,2,0.0,3.241264081929536,1.6211264984474416,0.0
BICD2,ESM-2 650M + CaLM,3,0.0,3.063439070063661,1.6880235475892769,0.0
BICD2,ESM-2 650M + CaLM,4,0.05,3.030273412593518,1.4114857620180479,0.023928889498946698
BICD2,ESM-2 650M + CaLM,5,0.0,3.164518161162132,1.5440341828511317,0.0
BICD2,ESM-1b 650M + CaLM,1,0.0,3.8542190221392407,1.5425650292342694,0.0
BICD2,ESM-1b 650M + CaLM,2,0.0,3.69955452811494,1.5816171212488481,0.0
BICD2,ESM-1b 650M + CaLM,3,0.0,3.7959049042410293,1.490886174060031,0.0
BICD2,ESM-1b 650M + CaLM,4,0.0,3.847806026927421,1.6432456239039344,0.0
BICD2,ESM-1b 650M + CaLM,5,0.0,3.8583725448651567,1.6365363944139988,0.0
BMPR1B,ESM-2 650M + CaLM,1,0.01,2.647078128241273,2.015851536375627,0.007633586775476707
BMPR1B,ESM-2 650M + CaLM,2,0.0,2.720677928120359,1.7777506101986786,0.0
BMPR1B,ESM-2 650M + CaLM,3,0.01,2.7815915046318156,1.8006166096200789,0.006496242375248736
BMPR1B,ESM-2 650M + CaLM,4,0.0,2.705574112553011,1.8200832310163526,0.0
BMPR1B,ESM-2 650M + CaLM,5,0.01,2.4123506991929227,1.8912610680131299,0.00785688087476043
BMPR1B,ESM-1b 650M + CaLM,1,0.0,3.993450138169981,1.6693496178810336,0.0
BMPR1B,ESM-1b 650M + CaLM,2,0.22,3.7944780772993583,2.044982854948882,0.1319502764552209
BMPR1B,ESM-1b 650M + CaLM,3,0.22,3.759834610833503,1.9245024189664635,0.1261569636199045
BMPR1B,ESM-1b 650M + CaLM,4,0.22,3.347771349780011,1.9543842932065811,0.1413786797188528
BMPR1B,ESM-1b 650M + CaLM,5,0.22,3.4839405139574486,1.6779043630669943,0.11959355202768385
BRAF,ESM-2 650M + CaLM,1,0.0,3.260823358297099,2.690134262839225,0.0
BRAF,ESM-2 650M + CaLM,2,0.0,2.979415194972425,2.5407277744008936,0.0
BRAF,ESM-2 650M + CaLM,3,0.0,3.044502907045314,2.4964458604589397,0.0
BRAF,ESM-2 650M + CaLM,4,0.0,3.0808167511516937,2.5758764376165555,0.0
BRAF,ESM-2 650M + CaLM,5,0.0,3.2261835444208664,2.5646224650311535,0.0
BRAF,ESM-1b 650M + CaLM,1,0.29,3.308551056445632,2.442502520277484,0.23167607454717465
BRAF,ESM-1b 650M + CaLM,2,0.22,3.580318541724129,2.63639968801945,0.17197362067827401
BRAF,ESM-1b 650M + CaLM,3,0.29,3.470892676444821,2.5979356852036513,0.234140261340881
BRAF,ESM-1b 650M + CaLM,4,0.28,3.524252622064877,2.5294627451869807,0.2182108847739559
BRAF,ESM-1b 650M + CaLM,5,0.29,3.5588188737313784,2.6459014870160615,0.2329369963765192
BRAT1,ESM-2 650M + CaLM,1,0.0,3.95453082412516,2.533386300951725,0.0
BRAT1,ESM-2 650M + CaLM,2,0.0,4.399987229812595,2.657477602946254,0.0
BRAT1,ESM-2 650M + CaLM,3,0.35,4.283777607085886,2.601608099973157,0.24642985936460815
BRAT1,ESM-2 650M + CaLM,4,0.35,3.7496167551447477,2.1557747718905396,0.23639569359596688
BRAT1,ESM-2 650M + CaLM,5,0.35,3.8175713217741425,2.0501095786396664,0.2243036540612476
BRAT1,ESM-1b 650M + CaLM,1,0.0,4.084779150764212,2.7054974405439927,0.0
BRAT1,ESM-1b 650M + CaLM,2,0.0,4.02913576802787,1.8477786427958538,0.0
BRAT1,ESM-1b 650M + CaLM,3,0.03,3.88176003285994,2.640426213718314,0.02060407698094681
BRAT1,ESM-1b 650M + CaLM,4,0.03,4.137247477410263,2.6163621740773855,0.019183318002669723
BRAT1,ESM-1b 650M + CaLM,5,0.03,3.840960764868053,2.113266015185765,0.016731540420707534
BTK,ESM-2 650M + CaLM,1,0.0,2.7226143350550966,2.4067737822113187,0.0
BTK,ESM-2 650M + CaLM,2,0.07,2.796139008109658,2.522146230087418,0.06357681314344572
BTK,ESM-2 650M + CaLM,3,0.58,2.763848298567151,2.511170209101656,0.5564824437303536
BTK,ESM-2 650M + CaLM,4,0.08,2.770905451721594,2.542106030228647,0.07388228283894233
BTK,ESM-2 650M + CaLM,5,0.08,2.666148317217012,2.648369808704426,0.07950895581437434
BTK,ESM-1b 650M + CaLM,1,0.0,3.9515962765707853,2.613929060892026,0.0
BTK,ESM-1b 650M + CaLM,2,0.55,3.7068132352031604,2.3934301677121974,0.4410814281792499
BTK,ESM-1b 650M + CaLM,3,0.32,3.876916264954201,2.6283439331358562,0.24186937377039644
BTK,ESM-1b 650M + CaLM,4,0.8,3.7217869323122668,2.5262624231871356,0.7308287475121665
BTK,ESM-1b 650M + CaLM,5,0.8300000000000001,3.8609701245959123,2.4622112617890815,0.7569019052156767
C1R,ESM-2 650M + CaLM,1,0.23,4.724692354767646,3.184379716982965,0.16758280893279165
C1R,ESM-2 650M + CaLM,2,0.0,4.401828818895753,3.192138706225047,0.0
C1R,ESM-2 650M + CaLM,3,0.29,4.4315360786333295,2.9535968033031708,0.21397883141485438
C1R,ESM-2 650M + CaLM,4,0.29,4.182203197268803,3.178602174869394,0.2368946255391962
C1R,ESM-2 650M + CaLM,5,0.29,4.204938995773031,2.720044309719628,0.20899471868346595
C1R,ESM-1b 650M + CaLM,1,0.75,5.338277572082996,3.0699848809174934,0.633063488865725
C1R,ESM-1b 650M + CaLM,2,0.75,5.489427492619384,2.808147806502649,0.6054708623295623
C1R,ESM-1b 650M + CaLM,3,0.75,5.614935940651557,3.1456528104512254,0.6269615104996563
C1R,ESM-1b 650M + CaLM,4,0.0,5.543550466040865,3.1982565243691154,0.0
C1R,ESM-1b 650M + CaLM,5,0.75,5.926624906611797,3.0071089929221615,0.6035159229801191
CAMK2B,ESM-2 650M + CaLM,1,0.87,2.620386551313705,2.13921426270035,0.8452832183239933
CAMK2B,ESM-2 650M + CaLM,2,0.0,2.637780148186694,2.211383729715643,0.0
CAMK2B,ESM-2 650M + CaLM,3,0.46,2.478908717022238,2.1454144742380823,0.42437758706909284
CAMK2B,ESM-2 650M + CaLM,4,0.59,2.5700480309136946,2.104520448428223,0.540940240529102
CAMK2B,ESM-2 650M + CaLM,5,0.59,2.4711805944640424,2.084532273469376,0.5483023598582418
CAMK2B,ESM-1b 650M + CaLM,1,0.37,3.8108669341799555,2.083157911834938,0.24302083499436644
CAMK2B,ESM-1b 650M + CaLM,2,0.31,3.8781628578655605,2.1462232296605537,0.19912514678493168
CAMK2B,ESM-1b 650M + CaLM,3,0.37,4.008688397156073,2.2435162618563886,0.24737968584983608
CAMK2B,ESM-1b 650M + CaLM,4,0.37,4.211444453473189,2.0833131043619315,0.22512201431694542
CAMK2B,ESM-1b 650M + CaLM,5,0.35,4.107774109293005,2.1470822623241554,0.21963225829012692
CASK,ESM-2 650M + CaLM,1,0.03,3.323296825930935,2.532921400076895,0.023029450380320407
CASK,ESM-2 650M + CaLM,2,0.01,3.2457263088371087,2.3301015563277074,0.0071992928074702325
CASK,ESM-2 650M + CaLM,3,0.03,3.221953702470238,2.3677053796286143,0.022222750674142953
CASK,ESM-2 650M + CaLM,4,0.03,3.258848961413266,2.467053211183641,0.02287771898554266
CASK,ESM-2 650M + CaLM,5,0.03,3.054046699399807,2.1881744526564395,0.02167889845564114
CASK,ESM-1b 650M + CaLM,1,0.27,3.5474095136071258,2.321048078156477,0.19484642424070228
CASK,ESM-1b 650M + CaLM,2,0.01,3.3721853014538965,2.4348841299424073,0.007240618625583606
CASK,ESM-1b 650M + CaLM,3,0.86,3.5359421895966303,2.487766586753146,0.8120972452254935
CASK,ESM-1b 650M + CaLM,4,0.01,3.7751758018814825,2.2759138888166115,0.006052667591453944
CASK,ESM-1b 650M + CaLM,5,0.27,3.7303192253147754,2.3645507550761122,0.18992026729333697
CBL,ESM-2 650M + CaLM,1,0.13,2.702393864262015,2.3760248760728544,0.1161230053278077
CBL,ESM-2 650M + CaLM,2,0.0,3.114682329843608,2.6743511516633096,0.0
CBL,ESM-2 650M + CaLM,3,0.19,2.8863957415600363,2.7016983523293807,0.1800308996154117
CBL,ESM-2 650M + CaLM,4,0.19,2.905810330249234,1.8666973489132532,0.13095379713475402
CBL,ESM-2 650M + CaLM,5,0.19,2.6737556730123537,2.4436909951844585,0.17653750195525925
CBL,ESM-1b 650M + CaLM,1,0.0,5.756864591663563,2.5482325599628957,0.0
CBL,ESM-1b 650M + CaLM,2,0.0,4.777317953951921,2.236931525101691,0.0
CBL,ESM-1b 650M + CaLM,3,0.0,5.190076934745446,2.4969408819908057,0.0
CBL,ESM-1b 650M + CaLM,4,0.0,5.186275704006727,2.4386394255192143,0.0
CBL,ESM-1b 650M + CaLM,5,0.0,5.4361188258531286,2.2928759385241597,0.0
CCN6,ESM-2 650M + CaLM,1,0.41,3.5710999265447834,3.0447476474465702,0.37205263690989626
CCN6,ESM-2 650M + CaLM,2,0.41,2.977217303846319,3.3226727805003287,0.4367937128452819
CCN6,ESM-2 650M + CaLM,3,0.41,2.456691946646205,3.160831932280298,0.4720427347029661
CCN6,ESM-2 650M + CaLM,4,0.41,3.4737692533892943,3.269908195510057,0.39545389937135933
CCN6,ESM-2 650M + CaLM,5,0.03,3.4179510872634897,2.882378089887807,0.02541866368931387
CCN6,ESM-1b 650M + CaLM,1,0.0,2.8394657940595107,3.351601504058186,0.0
CCN6,ESM-1b 650M + CaLM,2,0.0,2.546301787888218,3.1470632779138907,0.0
CCN6,ESM-1b 650M + CaLM,3,0.0,3.4118335776574527,3.0059652821303673,0.0
CCN6,ESM-1b 650M + CaLM,4,0.0,3.424517017339293,3.2526101757736323,0.0
CCN6,ESM-1b 650M + CaLM,5,0.0,3.3264500630040854,2.9088653697578715,0.0
CD40LG,ESM-2 650M + CaLM,1,0.0,3.2093300843763406,1.9431532011657031,0.0
CD40LG,ESM-2 650M + CaLM,2,0.0,3.2577694648914965,1.7536351620124913,0.0
CD40LG,ESM-2 650M + CaLM,3,0.43,3.195612150579236,1.8650782337831262,0.30569429002930876
CD40LG,ESM-2 650M + CaLM,4,0.0,3.0207295607905746,1.6203878961068308,0.0
CD40LG,ESM-2 650M + CaLM,5,0.0,3.1896525548267,1.9784410121569624,0.0
CD40LG,ESM-1b 650M + CaLM,1,0.0,3.490766599982354,1.9074106236692412,0.0
CD40LG,ESM-1b 650M + CaLM,2,0.0,3.4578110264371578,1.883021381961606,0.0
CD40LG,ESM-1b 650M + CaLM,3,0.0,3.5064640974815897,1.7661095860288971,0.0
CD40LG,ESM-1b 650M + CaLM,4,0.0,3.6434135483538412,1.7753829572023607,0.0
CD40LG,ESM-1b 650M + CaLM,5,0.0,3.391302396276693,1.8719382462579783,0.0
CDH1,ESM-2 650M + CaLM,1,0.07,2.6297296780452846,2.1746825656228532,0.05859700667639289
CDH1,ESM-2 650M + CaLM,2,0.8200000000000001,2.6636297773792146,2.295434284683889,0.7969888484021262
CDH1,ESM-2 650M + CaLM,3,0.14,2.6668328373020467,2.136135474610049,0.11535386894369018
CDH1,ESM-2 650M + CaLM,4,0.5,2.762462683273864,2.3163742881053384,0.4560836075579538
CDH1,ESM-2 650M + CaLM,5,0.5,2.6391401896286815,2.1172179052823066,0.4451342525171938
CDH1,ESM-1b 650M + CaLM,1,0.99,3.177540288504721,2.221660205131279,0.9857587252528336
CDH1,ESM-1b 650M + CaLM,2,0.9,3.193643219275071,2.215957140864615,0.861969672893961
