gene,n,n_pathogenic,n_benign,protein_length,nested_cv_splits,ESM-2 150M AUROC,ESM-2 650M AUROC,ESM-1b 650M AUROC,CaLM AUROC,ESM-2 150M + 650M AUROC,ESM-2 150M + 650M weight_second,ESM-2 150M + 650M weight_second_sd,ESM-2 150M + 650M mean_train_auc_at_selected_weights,ESM-2 150M + 650M n_outer_folds,ESM-2 650M + ESM-1b 650M AUROC,ESM-2 650M + ESM-1b 650M weight_second,ESM-2 650M + ESM-1b 650M weight_second_sd,ESM-2 650M + ESM-1b 650M mean_train_auc_at_selected_weights,ESM-2 650M + ESM-1b 650M n_outer_folds,ESM-2 650M + CaLM AUROC,ESM-2 650M + CaLM weight_second,ESM-2 650M + CaLM weight_second_sd,ESM-2 650M + CaLM mean_train_auc_at_selected_weights,ESM-2 650M + CaLM n_outer_folds,ESM-2 150M + CaLM AUROC,ESM-2 150M + CaLM weight_second,ESM-2 150M + CaLM weight_second_sd,ESM-2 150M + CaLM mean_train_auc_at_selected_weights,ESM-2 150M + CaLM n_outer_folds,ESM-1b 650M + CaLM AUROC,ESM-1b 650M + CaLM weight_second,ESM-1b 650M + CaLM weight_second_sd,ESM-1b 650M + CaLM mean_train_auc_at_selected_weights,ESM-1b 650M + CaLM n_outer_folds,650M_minus_150M,150M650M_minus_650M,650M1b_minus_650M,650MCaLM_minus_650M,1bCaLM_minus_1b,650MCaLM_minus_150M650M,650MCaLM_minus_650M1b,codon_dependency_index,delta_delta_auroc,independent_calm_minus_650m,inverse_variance_weight,esm2_calm_weight,esm2_cross_modal_gain,esm2_cross_modal_advantage,esm2_gain_over_protein,esm2_independent_calm_signal,esm1b_calm_weight,esm1b_gain_over_protein,esm1b_independent_calm_signal,esm2_codon_rank,esm2_gain_rank,esm1b_codon_rank,esm1b_gain_rank,esm2_top_codon_weight_decile,esm2_top_cross_modal_gain_decile,esm1b_top_codon_weight_decile,esm1b_top_gain_decile
FLCN,13,7,6,579,5,0.7857142857142858,0.8571428571428572,0.9285714285714286,0.7142857142857143,0.9285714285714286,0.556,0.1270039369468521,0.977,5,0.9047619047619048,0.3899999999999999,0.0670820393249936,0.9783333333333332,5,0.8809523809523809,0.2599999999999999,0.066332495807108,0.9756666666666668,5,0.7380952380952381,0.174,0.1588395416764981,0.8356666666666668,5,0.8809523809523809,0.088,0.1967739820199814,0.9323333333333336,5,0.0714285714285714,0.0714285714285714,0.0476190476190475,0.0238095238095237,-0.0476190476190476,-0.0476190476190476,-0.0238095238095238,0.2599999999999999,-0.0476190476190476,-0.1428571428571429,3.230769230769231,0.2599999999999999,0.0238095238095237,-0.0476190476190476,0.0238095238095237,-0.1428571428571429,0.088,-0.0476190476190476,-0.2142857142857143,198,74,297,425,False,False,False,False
FMO3,27,16,11,532,5,0.8295454545454546,0.8636363636363636,0.8352272727272727,0.8352272727272727,0.8238636363636364,0.372,0.2735324478009876,0.8668803418803417,5,0.8636363636363636,0.006,0.0054772255750516,0.8731481481481481,5,0.9090909090909092,0.258,0.0268328157299974,0.9154558404558404,5,0.9034090909090908,0.446,0.0054772255750516,0.9100427350427348,5,0.8068181818181818,0.656,0.303693924865151,0.8929487179487179,5,0.034090909090909,-0.0397727272727272,0.0,0.0454545454545454,-0.0284090909090909,0.0852272727272727,0.0454545454545454,0.258,0.0852272727272727,-0.0284090909090909,6.518518518518518,0.258,0.0454545454545454,0.0852272727272727,0.0454545454545454,-0.02840909090909094,0.656,-0.0284090909090909,0.0,199,44,35,398,False,True,True,False
FOXF1,18,12,6,379,5,0.9583333333333334,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9583333333333334,0.8,0.4472135954999579,0.9865555555555556,5,0.9861111111111112,0.016,0.0089442719099991,1.0,5,0.9861111111111112,0.032,0.0178885438199983,1.0,5,0.9722222222222222,0.092,0.0389871773792358,1.0,5,0.9861111111111112,0.576,0.3219937887599696,1.0,5,0.0277777777777777,-0.0277777777777777,0.0,0.0,0.0,0.0277777777777777,0.0,0.032,0.0277777777777777,0.0,4.0,0.032,0.0,0.0277777777777777,0.0,0.0,0.576,0.0,0.0,341,199,50,156,False,False,False,False
FOXG1,145,75,70,489,5,0.7506666666666666,0.7725714285714286,0.9742857142857144,0.8939047619047619,0.7718095238095238,0.906,0.0357770876399966,0.7745833333333333,5,0.9746666666666668,0.876,0.0585662018573852,0.975654761904762,5,0.8925714285714286,0.976,0.0207364413533276,0.8943452380952381,5,0.8937142857142857,0.978,0.0044721359549995,0.8942857142857144,5,0.9725714285714284,0.418,0.0901110426085504,0.9779761904761906,5,0.0219047619047619,-0.0007619047619047,0.2020952380952381,0.12,-0.0017142857142857,0.1207619047619047,-0.0820952380952381,0.976,0.1207619047619047,0.1213333333333333,36.206896551724135,0.976,0.12,0.1207619047619047,0.12,0.1213333333333333,0.418,-0.0017142857142857,-0.08038095238095255,1,17,110,291,True,True,False,False
FOXH1,11,6,5,365,5,0.8,0.8,0.8333333333333334,0.9,0.8,0.0,0.0,0.79,5,0.8,0.018,0.0164316767251549,0.8400000000000001,5,0.8333333333333334,0.584,0.3209049703572694,0.9,5,0.8333333333333334,0.584,0.3264659247149692,0.9025,5,0.8333333333333334,0.742,0.4153552696186723,0.8950000000000001,5,0.0,0.0,0.0,0.0333333333333333,0.0,0.0333333333333333,0.0333333333333333,0.584,0.0333333333333333,0.0999999999999999,2.727272727272727,0.584,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.09999999999999998,0.742,0.0,0.06666666666666665,70,64,19,157,False,False,True,False
FOXP1,58,20,38,677,5,0.8631578947368421,0.8552631578947368,0.913157894736842,0.8539473684210526,0.8526315789473684,0.3139999999999999,0.3902307009962183,0.8663709677419356,5,0.8723684210526316,0.368,0.1971547615453403,0.9211155913978496,5,0.8289473684210527,0.386,0.4162090820729408,0.8728494623655914,5,0.8407894736842105,0.1699999999999999,0.242590189414164,0.871989247311828,5,0.9302631578947368,0.466,0.0650384501660363,0.9339919354838708,5,-0.0078947368421052,-0.0026315789473684,0.0171052631578947,-0.0263157894736841,0.0171052631578947,-0.0236842105263157,-0.0434210526315789,0.386,-0.0236842105263157,-0.0013157894736842,13.10344827586207,0.386,-0.0263157894736841,-0.0236842105263157,-0.0263157894736841,-0.0013157894736842701,0.466,0.0171052631578947,-0.05921052631578938,148,409,88,58,False,False,False,False
FOXP3,39,17,22,431,5,0.7165775401069518,0.6711229946524064,0.8636363636363636,0.8796791443850267,0.6737967914438503,0.214,0.273367883995176,0.7271134094663507,5,0.8663101604278075,0.7200000000000001,0.10770329614269,0.871557853910795,5,0.8770053475935828,0.952,0.0109544511501032,0.8793219852043382,5,0.8716577540106952,0.962,0.0268328157299974,0.8797816562522446,5,0.8796791443850267,0.4720000000000001,0.0967987603226405,0.917126337714573,5,-0.0454545454545454,0.0026737967914438,0.195187165775401,0.2058823529411764,0.016042780748663,0.2032085561497325,0.0106951871657753,0.952,0.2032085561497325,0.2085561497326202,9.58974358974359,0.952,0.2058823529411764,0.2032085561497325,0.2058823529411764,0.20855614973262027,0.4720000000000001,0.016042780748663,0.016042780748663055,5,4,85,62,True,True,False,False
FOXRED1,14,5,9,486,5,0.9111111111111112,0.8888888888888888,0.9333333333333332,0.8,0.9111111111111112,0.0,0.0,0.9151785714285716,5,0.9111111111111112,0.36,0.201246117974981,0.93125,5,0.8888888888888888,0.0,0.0,0.8857142857142858,5,0.9111111111111112,0.0,0.0,0.9169642857142858,5,0.9333333333333332,0.192,0.1752712184016531,0.9517857142857142,5,-0.0222222222222223,0.0222222222222222,0.0222222222222222,0.0,1.1102230246251563e-16,-0.0222222222222222,-0.0222222222222222,0.0,-0.0222222222222222,-0.0888888888888888,3.2142857142857144,0.0,0.0,-0.0222222222222222,0.0,-0.0888888888888888,0.192,1.1102230246251563e-16,-0.1333333333333332,385,200,238,107,False,False,False,False
FRMD7,35,10,25,714,5,0.796,0.844,0.904,0.788,0.776,0.55,0.3464823227814083,0.85,5,0.868,0.5660000000000001,0.2554016444739539,0.92125,5,0.852,0.448,0.1247798060585125,0.89875,5,0.84,0.522,0.0843800924389159,0.8800000000000001,5,0.888,0.18,0.1998749609130669,0.9175,5,0.0479999999999999,-0.0679999999999999,0.024,0.008,-0.016,0.0759999999999999,-0.016,0.448,0.0759999999999999,-0.0559999999999999,7.142857142857143,0.448,0.008,0.0759999999999999,0.008,-0.05599999999999994,0.18,-0.016,-0.11599999999999999,121,122,244,359,False,False,False,False
FUCA1,17,6,11,466,5,0.9696969696969696,1.0,1.0,0.8484848484848485,0.9696969696969696,0.17,0.1506651917331936,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.9545454545454546,0.1,0.206881608655772,0.99,5,1.0,0.0,0.0,1.0,5,0.0303030303030302,-0.0303030303030302,0.0,0.0,0.0,0.0303030303030302,0.0,0.0,0.0303030303030302,-0.1515151515151515,3.882352941176471,0.0,0.0,0.0303030303030302,0.0,-0.1515151515151515,0.0,0.0,-0.1515151515151515,386,201,380,158,False,False,False,False
FUS,21,14,7,526,5,0.5306122448979592,0.5612244897959183,0.8367346938775511,0.6020408163265306,0.5510204081632653,0.77,0.3008321791298264,0.5666666666666667,5,0.8163265306122449,0.788,0.1589654050414743,0.8387878787878789,5,0.5408163265306123,0.628,0.3715777173082368,0.6348484848484849,5,0.5714285714285714,0.752,0.2164948036327892,0.6151515151515151,5,0.8367346938775511,0.0579999999999999,0.1296919426949878,0.8418181818181818,5,0.0306122448979591,-0.010204081632653,0.2551020408163266,-0.020408163265306,0.0,-0.0102040816326529,-0.2755102040816326,0.628,-0.0102040816326529,0.0408163265306122,4.666666666666667,0.628,-0.020408163265306,-0.0102040816326529,-0.020408163265306,0.04081632653061229,0.0579999999999999,0.0,-0.23469387755102045,55,398,316,159,False,False,False,False
FZD4,19,11,8,537,5,0.9204545454545454,0.9090909090909092,0.9090909090909092,0.875,0.8977272727272727,0.2099999999999999,0.1341640786499874,0.941931216931217,5,0.9090909090909092,0.108,0.0985900603509299,0.9228835978835978,5,0.8977272727272727,0.44,0.2349468024894146,0.9477513227513228,5,0.8863636363636364,0.196,0.4382693235899588,0.9257936507936508,5,0.875,0.198,0.190840247327444,0.9222222222222224,5,-0.0113636363636363,-0.0113636363636363,0.0,-0.0113636363636363,-0.034090909090909,0.0,-0.0113636363636363,0.44,0.0,-0.034090909090909,4.631578947368421,0.44,-0.0113636363636363,0.0,-0.0113636363636363,-0.03409090909090917,0.198,-0.034090909090909,-0.03409090909090917,124,363,235,409,False,False,False,False
GAA,196,182,14,952,5,0.9077708006279436,0.9623233908948194,0.9748822605965464,0.8551805337519622,0.9595761381475668,0.95,0.0514781507049349,0.9628025650935428,5,0.9717425431711146,0.658,0.271974263488294,0.977660783555918,5,0.9603610675039248,0.21,0.1640121946685672,0.9657685976438928,5,0.9065934065934066,0.308,0.1609968943799848,0.9183540172628506,5,0.9823390894819466,0.25,0.0,0.9825215785631468,5,0.0545525902668759,-0.0027472527472527,0.0094191522762951,-0.0019623233908947,0.0074568288854003,0.0007849293563579,-0.0113814756671899,0.21,0.0007849293563579,-0.1071428571428572,13.0,0.21,-0.0019623233908947,0.0007849293563579,-0.0019623233908947,-0.1071428571428572,0.25,0.0074568288854003,-0.11970172684458413,232,320,211,84,False,False,False,False
GABBR2,82,8,74,941,5,0.7635135135135134,0.7939189189189189,0.8175675675675675,0.6097972972972974,0.7871621621621622,0.628,0.1614620698492373,0.808724778046812,5,0.7972972972972973,0.36,0.3179622619116929,0.8397188592951303,5,0.793918918918919,0.0,0.0,0.7941337099811676,5,0.7398648648648649,0.1599999999999999,0.146799182559032,0.776279257465698,5,0.8175675675675675,0.028,0.0258843582110895,0.8190328221684154,5,0.0304054054054054,-0.0067567567567566,0.0033783783783783,1.1102230246251563e-16,0.0,0.0067567567567567,-0.0033783783783782,0.0,0.0067567567567567,-0.1841216216216215,7.219512195121951,0.0,1.1102230246251563e-16,0.0067567567567567,1.1102230246251563e-16,-0.1841216216216215,0.028,0.0,-0.20777027027027017,387,148,328,160,False,False,False,False
GABRA1,58,43,15,456,5,0.7968992248062015,0.8046511627906976,0.813953488372093,0.8155038759689923,0.7767441860465116,0.558,0.3348432469081614,0.8226330532212884,5,0.7550387596899225,0.41,0.3529164207004259,0.8273109243697478,5,0.8465116279069768,0.6479999999999999,0.081363382427232,0.8496638655462185,5,0.8186046511627907,0.744,0.0581377674149945,0.8219607843137255,5,0.813953488372093,0.5820000000000001,0.1997998998998748,0.846904761904762,5,0.0077519379844961,-0.0279069767441859,-0.049612403100775,0.0418604651162791,0.0,0.0697674418604651,0.0914728682170542,0.6479999999999999,0.0697674418604651,0.0108527131782947,11.120689655172416,0.6479999999999999,0.0418604651162791,0.0697674418604651,0.0418604651162791,0.010852713178294726,0.5820000000000001,0.0,0.0015503875968992942,51,48,48,161,False,False,False,False
GABRA2,21,9,12,451,5,0.6851851851851851,0.8796296296296297,0.8148148148148149,0.75,0.8518518518518519,0.8620000000000001,0.1841738309315414,0.8764285714285714,5,0.8796296296296297,0.0,0.0,0.878015873015873,5,0.8148148148148148,0.102,0.2280789337049785,0.8835714285714287,5,0.7407407407407407,0.986,0.0054772255750516,0.7484126984126984,5,0.7407407407407407,0.156,0.3488266044899672,0.823968253968254,5,0.1944444444444445,-0.0277777777777777,0.0,-0.0648148148148148,-0.0740740740740741,-0.037037037037037,-0.0648148148148148,0.102,-0.037037037037037,-0.1296296296296296,5.142857142857143,0.102,-0.0648148148148148,-0.037037037037037,-0.0648148148148148,-0.12962962962962965,0.156,-0.0740740740740741,-0.06481481481481488,290,449,262,446,False,False,False,False
GABRB2,74,35,39,512,5,0.9333333333333332,0.9157509157509158,0.9545787545787544,0.9062271062271064,0.9457875457875458,0.398,0.0975704873412037,0.9484519009216588,5,0.947985347985348,0.528,0.1518881167175365,0.9594542050691246,5,0.9377289377289376,0.43,0.0969535971483265,0.9464069700460828,5,0.9245421245421246,0.146,0.1580506248010428,0.939091301843318,5,0.9567765567765568,0.24,0.134350288425444,0.9609158986175116,5,-0.0175824175824175,0.0300366300366299,0.0322344322344321,0.0219780219780219,0.0021978021978023,-0.008058608058608,-0.0102564102564102,0.43,-0.008058608058608,-0.0095238095238093,18.445945945945947,0.43,0.0219780219780219,-0.008058608058608,0.0219780219780219,-0.009523809523809379,0.24,0.0021978021978023,-0.04835164835164796,130,80,218,98,False,False,False,False
GABRB3,53,37,16,473,5,0.8969594594594594,0.9121621621621622,0.9797297297297296,0.9239864864864864,0.9003378378378378,0.4599999999999999,0.2395829710142187,0.9300206307102858,5,0.9628378378378378,0.8300000000000001,0.2771281292110203,0.9793530798703212,5,0.9087837837837838,0.518,0.2042547429069885,0.9462628941939286,5,0.9256756756756755,0.834,0.1013903348450926,0.9296831712348954,5,0.9797297297297296,0.0,0.0,0.9796139109932211,5,0.0152027027027027,-0.0118243243243243,0.0506756756756756,-0.0033783783783783,0.0,0.0084459459459459,-0.054054054054054,0.518,0.0084459459459459,0.0118243243243243,11.169811320754716,0.518,-0.0033783783783783,0.0084459459459459,-0.0033783783783783,0.011824324324324231,0.0,0.0,-0.0557432432432432,94,326,381,162,False,False,False,False
GABRG2,33,24,9,475,5,0.9490740740740742,0.9907407407407408,0.962962962962963,0.9305555555555556,0.9814814814814816,0.6120000000000001,0.1204989626511365,0.9913533834586464,5,0.9907407407407408,0.0,0.0,0.9913157894736844,5,0.9907407407407408,0.0,0.0,0.9911278195488722,5,0.9398148148148148,0.192,0.4293250516799596,0.954248120300752,5,0.9537037037037036,0.396,0.3614968879534097,0.9706766917293234,5,0.0416666666666665,-0.0092592592592591,0.0,0.0,-0.0092592592592593,0.0092592592592591,0.0,0.0,0.0092592592592591,-0.0601851851851851,6.545454545454546,0.0,0.0,0.0092592592592591,0.0,-0.06018518518518523,0.396,-0.0092592592592593,-0.03240740740740744,388,202,122,333,False,False,False,False
GALC,77,70,7,685,5,0.8918367346938776,0.9571428571428572,0.942857142857143,0.5408163265306123,0.9551020408163264,0.686,0.1971801207018598,0.965952380952381,5,0.9571428571428572,0.336,0.2248999777678957,0.9663095238095238,5,0.953061224489796,0.154,0.0779743547584717,0.9653571428571428,5,0.889795918367347,0.028,0.0383405790253616,0.8933333333333333,5,0.9428571428571428,0.0239999999999999,0.031304951684997,0.9461904761904762,5,0.0653061224489796,-0.0020408163265306,0.0,-0.0040816326530612,-1.1102230246251563e-16,-0.0020408163265306,-0.0040816326530612,0.154,-0.0020408163265306,-0.4163265306122449,6.363636363636363,0.154,-0.0040816326530612,-0.0020408163265306,-0.0040816326530612,-0.4163265306122449,0.0239999999999999,-1.1102230246251563e-16,-0.40204081632653066,259,333,333,262,False,False,False,False
GALNS,75,65,10,522,5,0.7215384615384616,0.8046153846153846,0.893846153846154,0.7200000000000001,0.816923076923077,0.5820000000000001,0.0794984276574072,0.8322115384615383,5,0.8784615384615385,0.68,0.2090454496036687,0.9028846153846156,5,0.8384615384615385,0.378,0.0268328157299974,0.841826923076923,5,0.7292307692307692,0.446,0.2492589015461634,0.7509615384615385,5,0.8938461538461538,0.128,0.1676901905300366,0.8961538461538462,5,0.083076923076923,0.0123076923076923,0.0738461538461539,0.0338461538461538,-1.1102230246251563e-16,0.0215384615384615,-0.04,0.378,0.0215384615384615,-0.0846153846153845,8.666666666666666,0.378,0.0338461538461538,0.0215384615384615,0.0338461538461538,-0.08461538461538454,0.128,-1.1102230246251563e-16,-0.17384615384615387,151,62,276,263,False,False,False,False
GAMT,33,28,5,236,5,0.8285714285714286,0.95,0.8642857142857142,0.6571428571428571,0.9214285714285714,0.6360000000000001,0.159311016568221,0.9622529644268776,5,0.9571428571428572,0.12,0.0670820393249937,0.9754940711462452,5,0.9857142857142858,0.234,0.0937016542009798,0.9864624505928854,5,0.85,0.274,0.046690470119715,0.8709486166007906,5,0.8642857142857143,0.012,0.0109544511501033,0.8728260869565216,5,0.1214285714285713,-0.0285714285714285,0.0071428571428572,0.0357142857142858,1.1102230246251563e-16,0.0642857142857143,0.0285714285714285,0.234,0.0642857142857143,-0.2928571428571428,4.242424242424242,0.234,0.0357142857142858,0.0642857142857143,0.0357142857142858,-0.2928571428571428,0.012,1.1102230246251563e-16,-0.20714285714285707,219,60,342,108,False,False,False,False
GARS1,28,17,11,739,5,0.7700534759358288,0.7914438502673796,0.946524064171123,0.925133689839572,0.7540106951871658,0.5740000000000001,0.3709851749059523,0.8058913308913308,5,0.9411764705882352,0.92,0.0547722557505166,0.9451465201465202,5,0.9251336898395722,0.71,0.1044030650891055,0.93513431013431,5,0.93048128342246,0.6719999999999999,0.0672309452558864,0.935103785103785,5,0.9358288770053476,0.342,0.2238749651032915,0.963324175824176,5,0.0213903743315507,-0.0374331550802138,0.1497326203208556,0.1336898395721926,-0.0106951871657754,0.1711229946524064,-0.016042780748663,0.71,0.1711229946524064,0.1336898395721925,6.678571428571429,0.71,0.1336898395721926,0.1711229946524064,0.1336898395721926,0.13368983957219238,0.342,-0.0106951871657754,-0.021390374331551,37,13,156,338,True,True,False,False
GATA1,26,10,16,413,5,0.675,0.775,0.8875000000000001,0.93125,0.75625,0.904,0.0823407554009556,0.778525641025641,5,0.8625,0.6060000000000001,0.2111397641374073,0.9036858974358974,5,0.91875,0.76,0.0424264068711928,0.93125,5,0.93125,0.768,0.0736206492772238,0.9294871794871796,5,0.91875,0.784,0.0804984471899924,0.93125,5,0.0999999999999999,-0.01875,0.0875,0.1437499999999999,0.0312499999999998,0.1624999999999999,0.0562499999999999,0.76,0.1624999999999999,0.15625,6.153846153846154,0.76,0.1437499999999999,0.1624999999999999,0.1437499999999999,0.15625,0.784,0.0312499999999998,0.043749999999999956,26,10,14,37,True,True,True,True
GATA2,52,37,15,480,5,0.8648648648648649,0.8846846846846848,1.0,0.9801801801801804,0.8792792792792793,0.8039999999999999,0.1099090533122726,0.8889272030651341,5,0.9927927927927928,0.3859999999999999,0.0606630035524123,1.0,5,0.9747747747747748,0.5459999999999999,0.2389142105442872,0.9826436781609196,5,0.9765765765765766,0.624,0.1909973821810131,0.9804022988505746,5,1.0,0.0,0.0,1.0,5,0.0198198198198198,-0.0054054054054054,0.108108108108108,0.09009009009009,0.0,0.0954954954954955,-0.0180180180180179,0.5459999999999999,0.0954954954954955,0.0954954954954955,10.673076923076923,0.5459999999999999,0.09009009009009,0.0954954954954955,0.09009009009009,0.09549549549549563,0.0,0.0,-0.019819819819819617,83,26,382,163,False,True,False,False
GATA4,15,7,8,443,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389,203,383,164,False,False,False,False
GBA2,12,5,7,927,5,1.0,1.0,1.0,0.6,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,2.9166666666666665,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,-0.4,390,204,384,165,False,False,False,False
GBE1,26,18,8,702,5,0.826388888888889,0.9166666666666669,0.8888888888888888,0.8333333333333334,0.9027777777777778,0.6119999999999999,0.0715541752799932,0.929297052154195,5,0.8888888888888888,0.174,0.1750142851312429,0.9277324263038548,5,0.8680555555555556,0.228,0.3130015974400131,0.9371201814058956,5,0.8194444444444444,0.484,0.2253441811984503,0.8940589569160998,5,0.8125,0.506,0.3033644672666856,0.9190702947845804,5,0.0902777777777777,-0.0138888888888889,-0.0277777777777779,-0.0486111111111111,-0.0763888888888888,-0.0347222222222222,-0.0208333333333332,0.228,-0.0347222222222222,-0.0833333333333333,5.538461538461538,0.228,-0.0486111111111111,-0.0347222222222222,-0.0486111111111111,-0.08333333333333348,0.506,-0.0763888888888888,-0.05555555555555547,223,437,73,448,False,False,False,False
GCK,272,262,10,465,5,0.8225190839694655,0.8534351145038168,0.8767175572519084,0.7824427480916031,0.8278625954198473,0.808,0.347951145996101,0.858198906356801,5,0.8923664122137405,0.4859999999999999,0.1043072384832423,0.9171445659603554,5,0.8385496183206107,0.146,0.1938556163746617,0.8593945089997723,5,0.8309160305343511,0.202,0.0268328157299974,0.835233538391433,5,0.883206106870229,0.4019999999999999,0.0216794833886787,0.8873877876509455,5,0.0309160305343513,-0.0255725190839695,0.0389312977099236,-0.0148854961832061,0.0064885496183206,0.0106870229007633,-0.0538167938931297,0.146,0.0106870229007633,-0.0709923664122137,9.632352941176473,0.146,-0.0148854961832061,0.0106870229007633,-0.0148854961832061,-0.07099236641221374,0.4019999999999999,0.0064885496183206,-0.09427480916030528,266,379,119,87,False,False,False,False
GCM2,15,7,8,506,5,0.5357142857142857,0.6071428571428571,0.6964285714285714,0.4464285714285714,0.5,0.548,0.3063821143604829,0.6119047619047618,5,0.7142857142857143,0.306,0.1971801207018598,0.7301587301587302,5,0.6071428571428571,0.182,0.1125610945220416,0.6461904761904762,5,0.5,0.11,0.229237867726953,0.5677777777777777,5,0.6428571428571429,0.13,0.2906888370749727,0.7073015873015873,5,0.0714285714285714,-0.1071428571428571,0.1071428571428572,0.0,-0.0535714285714284,0.1071428571428571,-0.1071428571428572,0.182,0.1071428571428571,-0.1607142857142856,3.733333333333333,0.182,0.0,0.1071428571428571,0.0,-0.1607142857142857,0.13,-0.0535714285714284,-0.25,244,205,275,432,False,False,False,False
GFAP,55,47,8,432,5,0.8723404255319148,0.8590425531914894,0.9441489361702128,0.9042553191489362,0.848404255319149,0.232,0.3960681759495453,0.8803664566822462,5,0.9388297872340424,0.7940000000000002,0.0650384501660364,0.947324392061234,5,0.9042553191489362,0.696,0.1217784874269671,0.9220585246901036,5,0.9202127659574468,0.586,0.0328633534503099,0.9223057644110276,5,0.952127659574468,0.56,0.2413503677229434,0.962626159994581,5,-0.0132978723404254,-0.0106382978723403,0.0797872340425531,0.0452127659574468,0.0079787234042553,0.0558510638297872,-0.0345744680851063,0.696,0.0558510638297872,0.0452127659574468,6.836363636363636,0.696,0.0452127659574468,0.0558510638297872,0.0452127659574468,0.04521276595744683,0.56,0.0079787234042553,-0.039893617021276584,40,46,55,83,True,True,False,False
